id,user,created_at,text
1355087510993514496,LesMancuniens,2021-01-29 09:36:53,"Manchester United est prêt à faire ses débuts chez les jeunes à la nouvelle recrue Amad Diallo samedi, lorsque les… https://t.co/tCvFiX4E8d"
1355087470757629952,OTFaithful,2021-01-29 09:36:43,The difference between Bruno Fernandes and Anthony Martial summed up... 🤷🏻‍♂️ #mufc https://t.co/EuoKxKV9Yo
1355087409084575747,MUFCMacca10,2021-01-29 09:36:29,"United fans weren’t happy with winning trophies under Jose because the football was terrible.

But they’re now happ… https://t.co/qWdEFD7PGn"
1355086995995963394,UnitedInFocus,2021-01-29 09:34:50,"Amad Diallo in line for under-23 chance this weekend, say ESPN 

#mufc 

https://t.co/1xSGIy3cV2"
1355086815871569923,KIMfarfelu,2021-01-29 09:34:07,I Hope you'll never come back to #MUFC https://t.co/1yeE8X1NsW
1355086701086048264,DanCFootball,2021-01-29 09:33:40,"Diallo for the under-23s v Liverpool and United at Arsenal in the evening. Saturday could be an interesting day 

#mufc"
1355086675219767299,mufcmundane,2021-01-29 09:33:34,Make it happen #MUFC https://t.co/eKy1EJl0Z2
1355086609826377728,MUFCunite,2021-01-29 09:33:18,🔴🔴Facundo Pellisitri is set to leave Manchester United on loan and his deal to Spanish side Alaves could even be fi… https://t.co/jplXtDsqhT
1355086525248266241,man_utd_views,2021-01-29 09:32:58,Jesse Lingard is close to agreeing his loan move to join up with David Moyes at West Ham. #MUFC #GGMU https://t.co/dg23UdULmv
1355086482344701954,LesMancuniens,2021-01-29 09:32:48,Solskjær a été impressionné par Amad Diallo depuis son arrivée dans l'équipe et prévoit de donner à l'adolescent se… https://t.co/8leJ090yYP
1355086358331715584,BEASTChrisWood,2021-01-29 09:32:18,"Ladies and gentlemen, please take your seats. Introducing #Alexis7…
#GGMU #MUFC 
@Alexis_Sanchez"
1355086283052376064,EvansOwusu0547,2021-01-29 09:32:00,"West Ham will pay £1.5million loan fee for Jesse Lingard and his £80,000 p/w wages. [men] #mufc"
1355086222096539649,609sports,2021-01-29 09:31:46,"📱(Instagram/@JesseLingard)

His move to West Ham is imminent⏳

#MUFC #WHUFC #Transfers #PL https://t.co/5OU8Iz8aTX"
1355086192400887809,Real_Devils_FR,2021-01-29 09:31:39,"Préparez vous à considérer que Jesse Lingard est un Hammer.

#MUFC
#MUFC_FAMILY https://t.co/BwGN0vqhEW"
1355086186658877445,jimmyhowett7,2021-01-29 09:31:37,"@FlexUTD Spot on with this issue, gents! We have made big inroads in racism within society but we need to keep on t… https://t.co/kvy463P07y"
1355085987534131200,reddupdates,2021-01-29 09:30:50,"One year of Bruno Fernandes

One significant move that changed the course of Ole's Manchester United 

How would yo… https://t.co/brUL6P2lH8"
1355085853517901824,ManUtd_PL,2021-01-29 09:30:18,Axel Tuanzebe odpowiedział na ataki wymierzone w jego osobę w mediach społecznościowych po feralnym meczu z Sheffie… https://t.co/ikSbs5IZgc
1355085824040251393,bettngtips,2021-01-29 09:30:11,"BoyleSports Enhanced Free Bet No-Lose offer
Arsenal v Manchester United

🔵New Customers❗️Mobile Only❗️
🔵Bet £10 or… https://t.co/SeRVHWzTcl"
1355085818558377986,BookieOffers728,2021-01-29 09:30:10,"BoyleSports Enhanced Free Bet No-Lose offer
Arsenal v Manchester United

🔵New Customers❗️Mobile Only❗️
🔵Bet £10 or… https://t.co/ayDgMm8ESX"
1355085806650724352,TibsNews,2021-01-29 09:30:07,"Premier League review: Manchester United suffer shock home defeat by bottom side Sheffield United, while Liverpool… https://t.co/rUxdfkXa0L"
1355085799423926274,BetPesaKe,2021-01-29 09:30:05,"🗣️BREAKING: West Ham have agreed a deal to sign Jesse Lingard on loan from #MUFC for the rest of the season.

Do yo… https://t.co/CWzYsNl1rz"
1355085794059325440,ManUtdLatestCom,2021-01-29 09:30:04,#mufc #ManUtd https://t.co/RqbbtCnc2T
1355085794004799489,ManUtdLatestCom,2021-01-29 09:30:04,#mufc #ManUtd https://t.co/lRRjaKBSBY
1355085793388158977,ManUtdLatestCom,2021-01-29 09:30:04,Anthony Martial's wife reveals death threat messages after Man Utd's defeat #mufc #ManUtd https://t.co/zpyt1YW6KE
1355085788556496897,CJoneses100,2021-01-29 09:30:02,@RioH95 @talkSPORT Exactly. First half against #mufc they were behind the ball for the entire first half whilst… https://t.co/f3TN3p5z23
1355085778473381891,ManUtdMEN,2021-01-29 09:30:00,Jesse Lingard breaks silence on United loan exit #mufc #whufc https://t.co/f83TJelnaa
1355085738887548930,CMPMUFC7,2021-01-29 09:29:51,"@JesseLingard Proper happy for the man, go and smash it at west ham and get that form back Jlingz #lingard #mufc https://t.co/TP9CueyOCn"
1355085730989682689,FaFaUTD,2021-01-29 09:29:49,"Ça restera un vrai bon gars.

(oui je sais, on lui demande pas d'être un bon gars, j'te connais Twitter).

#MUFC… https://t.co/HRhg7BPi2s"
1355085717983133696,JamesMozza83,2021-01-29 09:29:46,"I was 15 when I last bought the @ManUtd top for the actual season campaign. Come the 2000 season, I had my first jo… https://t.co/bESH9JapIA"
1355085652233056256,LesMancuniens,2021-01-29 09:29:30,"Le transfert de prêt de Facundo Pellistri au Deportivo Alavés devrait être finalisé aujourd'hui. 
[@JonathanShrager… https://t.co/zQDYmcIfWO"
1355085582238687232,Lockyer05,2021-01-29 09:29:13,@JesseLingard hope it’s a successful loan at @WestHam start off with banging in a couple on Sunday. Scored some vit… https://t.co/hgcQMtPTS3
1355085274347401217,fan_banter,2021-01-29 09:28:00,"Serge Aurier STORMED OUT of Tottenham stadium after it kicked off at half time - https://t.co/7lLE0bgalp

#arsenal… https://t.co/QTM26EjDiB"
1355085136631619586,adeyemipapi,2021-01-29 09:27:27,"Bastian Soldier 
#MUFC https://t.co/s8sftaGF8v"
1355085036731686914,P_Klama,2021-01-29 09:27:03,Charlie Brooks - Dyrektor ds. komunikacji w Manchesterze United. Po ostatnich wydarzeniach w roli głównej z Tuanzeb… https://t.co/7sUudAA9N1
1355084806493786114,FaFaUTD,2021-01-29 09:26:08,"Quelle fiotte.

#MUFC
#MUFC_FAMILY https://t.co/RcQBoOqljv"
1355084608153509890,Davejar_vu,2021-01-29 09:25:21,@phchu_schwein @mikeeb03 @keru_mwangi @ManUnitedZone_ @caughtoffside I dont expect you to take your deluded #mufc g… https://t.co/n0j24dOXeF
1355084605569847297,KoneserzyAng,2021-01-29 09:25:20,"Fabrizio Romano: Manchester United i West Ham doszli do porozumienia. Jesse Lingard zostanie nowym piłkarzem ""Młotów"". #MUFC"
1355084571126231040,TheWeeklyCannon,2021-01-29 09:25:12,"🚨NEW POD🚨: £70Million Man   

iTunes: https://t.co/FhUTAWpPiF
Spotify: https://t.co/5gOYnFRSju

- Is Pogba playing… https://t.co/dUZmg59QEn"
1355084406298435585,United2day,2021-01-29 09:24:33,Probably the better result for United last night. Top 4 should be our priority this season and Liverpool are defini… https://t.co/DGaPBCgO6O
1355084106120499205,SarahUTD99,2021-01-29 09:23:21,What happened to #Tuanzebe and #Martial is worse than losing a game. Nothing is going to change until platforms lik… https://t.co/JNV9US7Jll
1355084054819971074,adeyemipapi,2021-01-29 09:23:09,"#brunofernandesDay
#BrunoisRedArmy
#MUFC https://t.co/1PNxt9MZd9"
1355083966622162944,UnitedJ_,2021-01-29 09:22:48,If this tweet gets 100 retweets I'll get a West Ham Shirt with Lingard on. #MUFC #jesselingard #WHUFC
1355083953456226304,IndyFootball,2021-01-29 09:22:45,Jesse Lingard is on his way out of #MUFC https://t.co/W5lgbeqzeD
1355083816789012482,samuelluckhurst,2021-01-29 09:22:12,"#mufc DoC Charlie Brooks on 5 Live this morning: 'If an account is promoting illegal, hate-filled, abusive terms on… https://t.co/7TKZXVjnGg"
1355083693291761666,TheUtdArena,2021-01-29 09:21:43,"Marcus Rashford has been given additional finishing lessons by Manchester United manager Ole Gunnar Solskjaer, amid… https://t.co/uQ4zVYWJ9j"
1355083664556761090,kmv101,2021-01-29 09:21:36,Good luck to Lingard #mufc https://t.co/Zl3fRCLl4j
1355083607140933632,ManUtdInPidgin,2021-01-29 09:21:22,@ManUtd @BSchweinsteiger God go bless #mufc fans wella ❤️
1355083606822105089,Mr_Barsey,2021-01-29 09:21:22,Badman!!! #mufc https://t.co/grLfGtDdPV
1355083542997438466,gazloo,2021-01-29 09:21:07,@YesterdaysStars She wore a scarlet ribbon #mufc
1355083407382827009,TheUtdArena,2021-01-29 09:20:35,Manchester United are ready to hand a debut to new signing Amad Diallo on Saturday when the Under-23s play Liverpoo… https://t.co/XJ9lFIez1o
1355083208933707776,footballzone__,2021-01-29 09:19:47,"WEEKEND PREVIEW PREMIER LEAGUE 

https://t.co/68fDZ5zGpn

#LCFC #EFC #AFC #LFC #CPFC #THFC #MCFC #BHAFC #AVFC #LUFC… https://t.co/th1APEovWN"
1355083043166445569,BBCRMsport,2021-01-29 09:19:08,"West Ham are set to sign Manchester United midfielder Jesse Lingard on a loan deal until the end of the season.

👉… https://t.co/s0hXtfOmXk"
1355083020261355526,manutdnewsonly,2021-01-29 09:19:02,Opinion: Lingard and Rojo moves make perfect sense https://t.co/QKgdQRKmRn #RedDevils #MUFCFamily #MUFC https://t.co/E6VSriH20T
1355082757441875970,ManUtd,2021-01-29 09:18:00,"A first United goal at Old Trafford for @BSchweinsteiger #OnThisDay in 2017 ⚽👏

#MUFC #GoalOfTheDay https://t.co/JCsPzAj7KN"
1355082757257441283,ManUtdMEN,2021-01-29 09:18:00,Jesse Lingard 'rejected two clubs' for West Ham transfer #mufc https://t.co/9gdev9iUJs https://t.co/fJowBxYN1k
1355082619772407808,RedArmySverige,2021-01-29 09:17:27,[ESPN] - Manchester United planerar att ge Amad Diallo speltid med U23 på lördag. #mufc
1355082398917152769,Kebiruesuana,2021-01-29 09:16:34,"What was the best way to look up on the league table in the 90s and the early 2000s?

#MUFC"
1355082385566609410,AayushBaniya3,2021-01-29 09:16:31,Manchester United are ready to hand a youth debut to new signing Amad Diallo on Saturday when the Under-23s play Liverpool. #MUFC [ESPN]
1355082364016324610,ManUtdInPidgin,2021-01-29 09:16:26,"Amad Diallo 
#MUFC 🔴⚫️ #MUIP https://t.co/sqPwm02G9F"
1355082244717686784,UnitedDailyPod,2021-01-29 09:15:58,"⚠️ Lingard is on his way to London to complete his loan move to West Ham.

We will be LIVE @ 12.30pm discussing Jes… https://t.co/KMMFGUSn6P"
1355082138547335169,AkpoyiboOmor,2021-01-29 09:15:32,"@ManUtdInPidgin Amen oh
#MUFC"
1355082094414848000,UTDArmy4,2021-01-29 09:15:22,"Stats in the #PL (20/21)
Man Utd
2nd place
40 points 
12 wins✅
4 draws🤝
4 losses❌
37 goals scored⚽
27 goals concede… https://t.co/GZ8fMyU6Fw"
1355082017965129729,ManUtdLatestCom,2021-01-29 09:15:03,"Bruno Fernandes set tone by 'shushing' Pep Guardiola and telling team-mates to ""get mad"" #mufc #ManUtd https://t.co/z2lMvfyiDN"
1355082017948327939,ManUtdLatestCom,2021-01-29 09:15:03,Facundo Pellistri 'has preference' as two clubs eye loan move for Man Utd youngster #mufc #ManUtd https://t.co/q9X7nyPtNO
1355081911241211906,ManUtdInPidgin,2021-01-29 09:14:38,"God go bless Man Utd fans ❤️ 
#MUFC 🔴⚫️ #MUIP https://t.co/COMkfGDuvn"
1355081842953609220,AayushBohara20,2021-01-29 09:14:22,Solskjær has been impressed with Amad Diallo since joining the squad and is planning to give the teenager his first… https://t.co/6bgYQRneyY
1355081796556382209,Eldin30816481,2021-01-29 09:14:11,Manchester United are ready to hand a youth debut to new signing Amad Diallo on Saturday when the Under-23s play Liverpool. #MUFC [ESPN]
1355081752964902914,aguycalledcaleb,2021-01-29 09:14:00,"@LFCmillicenttt_ Dear FSG.

Your club were beaten by a “Norwegian PE teacher” and a team that wears a shirt that lo… https://t.co/dpaeRDGXky"
1355081750767149058,talkSPORT,2021-01-29 09:14:00,"West Ham are to announce the loan signing of Jesse Lingard today, talkSPORT understands #WHUFC #MUFC

https://t.co/KlTo3JwlIo"
1355081740537090056,AayushBohara20,2021-01-29 09:13:57,Manchester United are ready to hand a youth debut to new signing Amad Diallo on Saturday when the Under-23s play Liverpool. #MUFC [ESPN]
1355081612690673666,mufcMPB,2021-01-29 09:13:27,Solskjær has been impressed with Amad Diallo since joining the squad and is planning to give the teenager his first… https://t.co/wOKDciF39z
1355081563738877952,UTDArmy4,2021-01-29 09:13:15,"Manchester United have won 26 points away from home so far this season, more than any other Premier League side (8W,2D)
#MUFC #PL #ARSMUN"
1355081328782405632,Ammadutd,2021-01-29 09:12:19,Manchester United are ready to hand a youth debut to new signing Amad Diallo on Saturday when the Under-23s play Li… https://t.co/LTXwxjNbOv
1355081120078061569,UTDArmy4,2021-01-29 09:11:29,"Manchester United are unbeaten in their last 17 #PL away games, their joint longest run without a defeat on the roa… https://t.co/1D8v2dYSy5"
1355081106622713857,LarsAFCA39,2021-01-29 09:11:26,"Bruno Fernandes to Manchester United, here we go!

Totally confirmed. The agreement has been reached with Sporting… https://t.co/9O1roNxvkt"
1355081061437419520,UnitedInFocus,2021-01-29 09:11:15,"NEW: A look at United's very uncertain sponsorship situation

#mufc 

https://t.co/jfwoc2Mf71"
1355081004063584257,talkSPORT,2021-01-29 09:11:02,"💷 “I got fined £10k for that.”

😬 “My ex-wife was not happy... I was paying her 40% of my #Arsenal income.”

😫 “So… https://t.co/OwXvyRVW7T"
1355080952494649345,mufcMPB,2021-01-29 09:10:49,Manchester United are ready to hand a youth debut to new signing Amad Diallo on Saturday when the Under-23s play Liverpool. #MUFC [ESPN]
1355080950741393409,Austin_Utd,2021-01-29 09:10:49,Looks quite good in a West Ham Shirt✨Even though Lingard might not get right into the first team ahead of likes of… https://t.co/EMtoiaRyJs
1355080901420580866,rationalutdfan,2021-01-29 09:10:37,Mourinho laying blame on ‘individuals’ labelling them cowards after a defeat presided by himself. When is he going… https://t.co/P1recbhKud
1355080804393742336,MUFC__87,2021-01-29 09:10:14,"If you had said to me in August, this would be the table going into last weekend in Jan I'd have asked for the glue… https://t.co/ngBCCIg8pF"
1355080674051563522,caughtoffside,2021-01-29 09:09:43,Ramos' replacement could be bad news for #MUFC and #LFC https://t.co/4booV4B8hl
1355080580870918146,samuelluckhurst,2021-01-29 09:09:21,If there is a positive in defeat for United it is they need Amad Diallo as an option off the bench #mufc https://t.co/TV4MDSvpNE
1355080373080887296,sammatterface,2021-01-29 09:08:31,"The GameDay Preview Pod is back ....

✅10 previews 
✅ Interviews with Klopp and Mourinho 
✅ @alex_crook “measured”… https://t.co/QOJT7aAKkO"
1355080340545662977,Mr_Barsey,2021-01-29 09:08:24,Disgrace.. this what country we living in #mufc https://t.co/x7igT0cZzI
1355080269108285441,UTDArmy4,2021-01-29 09:08:06,"Manchester United are winless against Arsenal under Solskjaer (D1, L3).
Hopefully we end this streak on Saturday 💪
#MUFC #PL #ARSMUN"
1355080118180270081,Stretford_Utd,2021-01-29 09:07:31,"📝- West Ham will pay £1.5million loan fee for Jesse Lingard and his £80,000 p/w wages.

[@ManUtdMEN] 

#MUFC"
1355080039948120069,united_focus_,2021-01-29 09:07:12,"@FcMutuals @united_focus_ 100% quick follow back, no cheating
Help me to 6.3K, need your support🔴🙏

#GainSZN #GainSNZ #IFB #GGMU #MUFC"
1355080017722691585,united_focus_,2021-01-29 09:07:07,"@FcMutuals @united_focus_ 100% quick follow back, no cheating
Help me to 6.3K, need your support🔴🙏

#GainSZN #GainSNZ #IFB #GGMU #MUFC"
1355080002182782979,Nesta_Ir,2021-01-29 09:07:03,"Sad week in sports 😏
#MUFC -L
#Trailblazers -L

@StephenMungudit come we grieve."
1355079875095392261,Ulldotten40,2021-01-29 09:06:33,@ManUtdMEN #mufc #koulibaly #asap https://t.co/meanBCeSdA
1355079723861364738,ope_ibukun,2021-01-29 09:05:56,RECAP OF SOME HUGE AND SHOCKING GAMES THAT WENT DOWN THIS WEEK: English Premier League And Italian Coppa Italia.… https://t.co/KWKF1kmTgI
1355079710754144258,Sportstz_,2021-01-29 09:05:53,#MUFC | West Ham na Manchester United zimekubaliana uhamisho wa mkopo wa Jesse Lingard mpaka mwisho wa msimu.… https://t.co/DyydN6Kcgn
1355079552758927363,UTDArmy4,2021-01-29 09:05:16,"Arsenal have won their last two #PL matches against Manchester United, last winning three in a row in September 199… https://t.co/n3bDYVPp8R"
1355079518420013056,united_focus_,2021-01-29 09:05:08,"@davvydmoore @united_focus_ 100% quick follow back, no cheating
Help me to 6.3K, need your support🔴🙏

#GainSZN #GainSNZ #IFB #GGMU #MUFC"
1355079298516979712,Eldin30816481,2021-01-29 09:04:15,🗞️ Eric Bailly was rested for #mufc 's 2-1 home loss to Sheffield United following a car crash. Eric was not drivin… https://t.co/zmS3cBx8Uz
1355079291956936709,united_focus_,2021-01-29 09:04:14,"@CFC_Jacck @united_focus_ 100% quick follow back, no cheating
Help me to 6.3K, need your support🔴🙏

#GainSZN #GainSNZ #IFB #GGMU #MUFC"
1355079171718995968,UNITEDNEWS79,2021-01-29 09:03:45,"West Ham will pay £1.5million loan fee for Jesse Lingard and his £80,000 p/w wages. [men] #mufc"
1355079123425583104,united_focus_,2021-01-29 09:03:33,"@ZiyaadCFC @united_focus_ 100% quick follow back, no cheating
Help me to 6.3K, need your support🔴🙏

#GainSZN #GainSNZ #IFB #GGMU #MUFC"
1355079047043293186,nathanblakeleyy,2021-01-29 09:03:15,"Fuck Racism, We’re all Red here🇾🇪 #MUFC"
1355078982832582661,DExpress_Sport,2021-01-29 09:03:00,"Fancy some predictions and tips for Arsenal vs Manchester United?
#ARSMUN #AFC #MUFC
https://t.co/YnRGSVOvDS"
1355078448503525383,StretfordPaddck,2021-01-29 09:00:52,"Big game tomorrow - how's everyone feeling for it? 🤔 

#mufc https://t.co/wV4X4PYevW"
1355078424029777922,InfogolApp,2021-01-29 09:00:47,"🏴󠁧󠁢󠁥󠁮󠁧󠁿 #PremierLeague Team of the Week ⚽

@AreolaOfficiel

Cancelo | Dunk | @HarryMaguire93 | @jamesjustin98… https://t.co/7xxuHupxzv"
1355078339460034561,UnitedStandMUFC,2021-01-29 09:00:26,"West Ham will pay £1.5million loan fee for Jesse Lingard and his £80,000 p/w wages. [men] #mufc"
1355078338956713987,Austin_Utd,2021-01-29 09:00:26,"We all wish Jesse Lingard all the best at West Ham.🤝
A Red Through And Through, Lived The Dream, did it in style.🔥… https://t.co/UDuJ34SK83"
1355078282027307013,KeVLf3UVa5SKK0d,2021-01-29 09:00:13,"はてなブログに投稿しました #はてなブログ

〽正念場のマルシャル
↘ミスの目立つデヘア
❌しかし、人種差別は絶対的にNo!!
#PL #MUNSHU #MUFC #マンチェスター・ユナイテッド
【試合レビュー】注意力散漫な失点か… https://t.co/wgoTQ42vzO"
1355078279653437442,TheUnitedDevils,2021-01-29 09:00:12,"""He got it wrong today.""

""Ole just has to pull the trigger.""

""Should have come on much earlier.""
- @ArjunHanda1… https://t.co/QLh6U1Olqz"
1355078242336575489,ManUtdLatestCom,2021-01-29 09:00:03,Man Utd's plan for Dayot Upamecano with just days remaining in transfer window #mufc #ManUtd https://t.co/R09K45IHVT
1355078235818700802,RedReveal,2021-01-29 09:00:02,Premier League teams will be able to fulfil their European fixtures as long as they are not travelling to places on… https://t.co/VYdSMF3xXf
1355078231993405443,ManUtdMEN,2021-01-29 09:00:01,United have an easy decision to make with Amad Diallo #mufc https://t.co/oxX1XrZBve
1355078222573088768,Evero56822805,2021-01-29 08:59:59,"#MUFC 
CLのイスタンブール戦の失点も有り得ないものだった😠💨腑抜けた失点がシーズン中何度もあるのは考えもの👊両方ともマティッチが少なからず関与(慢性的に寄せが甘い💦)してるけど、彼こそベテランとしてチームを締めてもらいたい… https://t.co/dYuUFtlSa4"
1355077975788695552,TEAMtalk,2021-01-29 08:59:00,"📆#OnThisDay📆 in 2016

Former Manchester United captain Nemanja Vidic announced his retirement from football. 😪
#MUFC https://t.co/6ekZkgRGhR"
1355077891629965313,FWJ_92,2021-01-29 08:58:40,#MUFC https://t.co/JGUfG9R10F
1355077795043446788,theutdjournal,2021-01-29 08:58:17,📝 — Eric Bailly was rested against Sheffield United following a car crash. But he wasn't driving the vehicle and is… https://t.co/hxRwOiYmtF
1355077430520782848,RashfordNews,2021-01-29 08:56:50,🎥 Retour sur la première passe décisive de la saison pour Rashford lors de la victoire contre Newcastle (4-1).… https://t.co/KJp4V8KRU0
1355077249771446275,utdfanculture,2021-01-29 08:56:07,@TerraceImages Fantastic image #mufc #unitedfanculturearchive #bigchangemcr
1355077090887008263,allforunited,2021-01-29 08:55:29,"🚨 BIG GAME PREVIEW 🚨

ARSENAL v MAN UNITED 👀

We cover the key talking points ahead of Saturday's game ⬇️

😤 Should… https://t.co/ypgxA1YF9L"
1355077061669515268,unibet,2021-01-29 08:55:22,"Luke Shaw is having a fantastic season at Old Trafford 👏

Are we finally seeing the best of the 25-year-old left-ba… https://t.co/1SQJTtDhmc"
1355077060654465025,LateNightReds,2021-01-29 08:55:22,"#MUFC | SAME OLD ARSENAL... 😆

This has got me in stitches this morning - @AFTVMedia 👋🏻 https://t.co/prasDArg3p"
1355076864969203712,_WrightJosh,2021-01-29 08:54:35,Wouldn’t be at all surprised if #MUFC were the top 4 club interested in a loan deal for Maitland-Niles
1355076782408523777,DevilsUnitedFR,2021-01-29 08:54:15,"Mon thread sur la défaite de mercredi pour ceux qui l'ont ratés ! 
Très bonne journée à tout le monde sauf les ""sup… https://t.co/xaRR7JkASL"
1355076709184401410,Record_Sport,2021-01-29 08:53:58,"Transfer news LIVE: Kalidou Koulibaly 'keen' on Manchester United move #MUFC 

https://t.co/00pdu9fHFp https://t.co/Oxdx7jUY49"
1355076327842394113,ManUtdInPidgin,2021-01-29 08:52:27,"Kalidou Koulibaly wan come Manchester United. 
Source: MEN 
#MUFC 🔴⚫️ #MUIP https://t.co/NR5ImdWBLh"
1355076141309177856,UTDArmy4,2021-01-29 08:51:42,"Our head to head stats against Arsenal in the #PL:
57 games played
24 wins✅
17 drawn🤝
16 losses❌
#MUFC #PL #MUNARS"
1355076110829105152,AayushBaniya3,2021-01-29 08:51:35,Kalidou Koulibaly 'keen' on United move #mufc https://t.co/Wh0QTzBsLZ
1355075948094214145,maximo_decimo23,2021-01-29 08:50:56,"@utdarena I love Rashford and Martial but they are weak links in the squad right now.
They need some time on the be… https://t.co/1VSxapDp8W"
1355075902615543808,jamesar48159745,2021-01-29 08:50:45,Will be very interesting  .it's only for  real  fans who care about the club #MUFC https://t.co/rrI83UkaNY
1355075865676292098,HubManunited,2021-01-29 08:50:37,"This is one of the accounts that attacked martial's wife on IG🤦💔

Jamielika94 &amp; henriiedwin 
Make sure to report❌❌… https://t.co/UgHpd3flDA"
1355075727352336387,ManUtdMEN,2021-01-29 08:50:04,Kalidou Koulibaly 'keen' on United move #mufc https://t.co/9gdev9iUJs https://t.co/hrX2CXWg1o
1355075433558122498,UTDArmy4,2021-01-29 08:48:54,🗞️ Eric Bailly was rested for #mufc 's 2-1 home loss to Sheffield United following a car crash. Eric was not drivin… https://t.co/jeXhwDm197
1355075169627332611,gonzoMUFC99,2021-01-29 08:47:51,You can criticise players for not playing well etc but you cant threaten or racially abuse them! Utd is our club an… https://t.co/EbCihJ2fqA
1355074712842493952,UTDArmy4,2021-01-29 08:46:02,"Form in the #PL (last 5 games):
Man Utd
WWDWL
6 goals scored⚽
4 goals conceded🥅
Arsenal
WWDWW
11 goals scored⚽
1 go… https://t.co/9BS0NBdgAy"
1355074484944793603,ManUtdLatestCom,2021-01-29 08:45:07,#mufc #ManUtd https://t.co/alIlH7oQnb
1355074464288038912,Footballerize_,2021-01-29 08:45:03,#WestHam have agreed a deal to sign 28-year-old English midfielder Jesse #Lingard on loan from #ManUtd for the rest… https://t.co/gfYAtUzshf
1355074345597603840,JohnnyChucks,2021-01-29 08:44:34,"Manchester United fans make January transfer demand in response to Anthony Martial form #mufc
Every Utd fans would… https://t.co/5RH2FMkL1K"
1355074273283596292,Freshprince_Utd,2021-01-29 08:44:17,Eric Bailly was rested for #MUFC 's 2-1 home loss to Sheffield United following a car crash. Eric was not driving t… https://t.co/FKWXLEhysd
1355074128479305728,harshitN1907,2021-01-29 08:43:42,The amount of activity on my football Twitter since last night is unmatched and it's was more because I rattled som… https://t.co/C1sn9Othzh
1355074045600002048,BBCSport,2021-01-29 08:43:23,"Bruno Fernandes has revolutionised Manchester United since arriving in January 2020. 🔥

But is he the best ever Pre… https://t.co/3mCDmJ6xN4"
1355073844193550339,SymsMohamed,2021-01-29 08:42:35,Give Tim Long a break. His honeymoon period of 3 months is over. Typical of his manager to go on a run only to fall… https://t.co/WCC99PMf7Y
1355073783061753856,gonzo_dean,2021-01-29 08:42:20,@ms_manutd All the best Jessie. #MUFC
1355073685510565888,arcartemra,2021-01-29 08:41:57,"75% of our league defeats this season has come with @Fred08oficial on the bench, he such a crucial player for us @ManUtd #MUFC 🔴"
1355073630141640708,JackMarriott10,2021-01-29 08:41:44,Dont understand United getting rid of Rojo. Who would you rather face at Centre Crack. 🤕 #MUFC https://t.co/lWcTnAgqfU
1355073547123781632,unitedyusuf,2021-01-29 08:41:24,"A year ago today😉.

#Bruno #Hater #MUFC https://t.co/iDirOJZnEQ https://t.co/Utpjf4xuaN"
1355073391372414977,Warra_Kwena,2021-01-29 08:40:47,"If Ole losses against Arsenal , he better pack his bags and go #MUFC"
1355073374851125251,SvenskaFans,2021-01-29 08:40:43,”Så här bra läge har vi inte haft i ligan sedan Sir Alex sista säsong” – United in FredagsPanelen är tillbaka #MUFC… https://t.co/fOUKn0NsiG
1355073352289890304,lauriewhitwell,2021-01-29 08:40:37,Martial was not the only player to disappoint vs #SUFC but contrast with Cavani stark after Solskjaer’s demands for… https://t.co/1FRHyxMrlC
1355073215559774210,jwarr84,2021-01-29 08:40:05,Ole's at the wheel! #mufc #premierleague @rioferdy5 #ManUtd #LFCfamily #TOTLIV https://t.co/BLGSNhPign
1355072877171716097,Realist_187,2021-01-29 08:38:44,The relaxed approach for a centre half this January shows the lack of ambition from the board again. Bailly and Lin… https://t.co/181AK4SBCj
1355072862072295424,Eduardo_Nero,2021-01-29 08:38:41,"To think I'd be surprised seeing Manchester United drop to the 4th position after our next EPL game.

We wait. #MUFC https://t.co/6WrNNy2h9Y"
1355072631486238726,DailyStar_Sport,2021-01-29 08:37:46,"Man Utd's plan for Dayot Upamecano with just days remaining in transfer window | #MUFC

https://t.co/avvWqS7ukW https://t.co/qJTmEFFQXI"
1355072572979879936,UnitedPeoplesTV,2021-01-29 08:37:32,"Nobody has forgotten where the real problems lie at Manchester United, no matter where we are in the table. Ed Wood… https://t.co/k6AVtTfk3D"
1355072440477614083,UtdBeforFergie,2021-01-29 08:37:00,Day 4 of our tributes to those lost at Munich and today is dedicated to the magnificent Tommy Taylor who would've b… https://t.co/8q1bUjjp2M
1355072389697196033,UTDArmy4,2021-01-29 08:36:48,"H2H stats in the #PL (20/21):
De Gea
18 games played 
6 clean sheets
2.2 saves p/m
73% pass acc. 
83.7% successful… https://t.co/3AQpfiCwpt"
1355072125921619970,NewsUnitedStand,2021-01-29 08:35:45,"United Offered Former Man City Forward Following Ighalo Exit #MUFC

Details Below ⬇️⬇️⬇️
https://t.co/v1TTlrTHpQ https://t.co/It0sjk8UsR"
1355072084813041667,aapurmadyaksa,2021-01-29 08:35:35,Pertandingan pertama di paruh musim pertama kalah 2-1. Pertandingan pertama di paruh musim kedua kalah 2-1 juga. Jan ra masook tenan #MUFC
1355072029276446720,MOVIESTVMAD,2021-01-29 08:35:22,You know we can be outraged by a player being racially abused on social media and have analysis about United's last… https://t.co/AJM5qDEROo
1355071870387818498,F365,2021-01-29 08:34:44,"""I had a little bet with Rio last night, I still think they’ll finish above United."" #LFC #MUFC
https://t.co/hOKofBiCCD"
